Avg_Pl1,Avg_Pl0,B365_Pl1,B365_Pl0,Date,Pl1_Rank,Player 1,Max_Pl1,Max_Pl0,PS_Pl1,PS_Pl0,Pl0_Rank,Player 0,Won,Indoor,Outdoor,Carpet,Clay,Grass,Greenset,Hard,Grand Slam,International,Premier,Tour Championships,1st Round,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final,Third Place
9.23,1.06,10.0,1.06,2012-08-29,92,Dellacqua C.,13.0,1.1,12.25,1.06,8,Li N.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2.84,1.42,2.75,1.4,2012-08-29,73,Tatishvili A.,4.6,1.53,2.74,1.52,38,Cirstea S.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.11,6.42,1.11,6.5,2012-08-29,20,Pavlyuchenkova A.,1.14,8.0,1.13,7.21,150,Mladenovic K.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8.68,1.06,9.0,1.07,2012-08-29,89,Robson L.,11.4,1.1,9.65,1.08,25,Clijsters K.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3.22,1.34,3.0,1.36,2012-08-29,56,Oprandi R.,3.55,1.38,3.44,1.36,11,Bartoli M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.04,11.3,1.04,13.0,2012-08-29,7,Stosur S.,1.07,15.0,1.04,15.0,135,Gallovits E.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
18.17,1.01,17.0,1.02,2012-08-30,78,Dominguez Lino L.,41.0,1.02,41.0,1.01,3,Sharapova M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.28,3.62,1.25,3.75,2012-08-30,14,Cibulkova D.,1.33,4.5,1.29,3.97,72,Jovanovski B.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
10.46,1.04,13.0,1.04,2012-08-30,121,Arn G.,15.0,1.09,15.0,1.04,12,Kirilenko M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.26,3.8,1.22,4.0,2012-08-30,13,Ivanovic A.,1.33,4.3,1.33,3.64,51,Arvidsson S.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.93,1.83,1.9,1.8,2012-08-30,80,Voskoboeva G.,2.06,2.0,2.01,1.91,82,Hlavackova A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.17,4.96,1.14,5.5,2012-08-30,27,Jankovic J.,1.21,5.9,1.19,5.42,115,Arruabarrena-Vecino L.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2.63,1.47,2.5,1.5,2012-08-30,95,Morita A.,3.05,1.57,2.8,1.5,55,Pironkova T.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.41,2.85,1.4,2.75,2012-08-30,42,Makarova E.,1.5,3.15,1.5,2.8,93,Vesnina E.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.51,2.51,1.44,2.62,2012-08-30,96,Begu I.,1.59,2.93,1.57,2.59,58,Soler Espinosa S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.09,7.47,1.08,8.0,2012-08-30,2,Radwanska A.,1.12,11.5,1.11,8.36,39,Suarez Navarro C.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2.25,1.62,2.25,1.57,2012-08-30,45,Shvedova Y.,2.34,1.71,2.27,1.71,19,Vinci R.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.14,5.5,1.14,5.5,2012-08-30,44,Stephens S.,1.21,7.9,1.16,6.05,141,Malek T.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
16.9,1.02,19.0,1.02,2012-08-30,108,Martinez-Sanchez M.J.,26.0,1.04,26.0,1.02,4,Williams S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.37,3.04,1.36,3.0,2012-08-30,67,Govortsova O.,1.45,3.25,1.4,3.22,203,Konta J.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.33,3.3,1.28,3.5,2012-08-30,74,Bertens K.,1.37,3.73,1.32,3.73,143,Puchkova O.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.17,5.04,1.18,4.5,2012-08-31,10,Errani S.,1.2,7.0,1.2,5.23,104,Dushevina V.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2.44,1.54,2.5,1.5,2012-08-31,46,Williams V.,2.69,1.65,2.69,1.53,6,Kerber A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6.1,1.12,6.5,1.11,2012-08-31,89,Robson L.,7.2,1.15,6.92,1.14,8,Li N.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4.01,1.24,4.0,1.2,2012-08-31,150,Mladenovic K.,4.84,1.29,4.47,1.26,11,Bartoli M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.19,4.53,1.18,4.5,2012-08-31,7,Stosur S.,1.24,5.3,1.24,4.76,32,Lepchenko V.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
11.83,1.03,15.0,1.03,2012-08-31,90,Parmentier P.,19.0,1.06,17.0,1.04,5,Kvitova P.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.95,1.83,2.0,1.72,2012-08-31,22,Petrova N.,2.05,1.95,2.02,1.91,17,Safarova L.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
13.42,1.03,19.0,1.02,2012-08-31,252,Burdette M.,21.0,1.04,21.0,1.03,3,Sharapova M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.32,3.33,1.28,3.5,2012-09-01,73,Tatishvili A.,1.36,3.55,1.36,3.5,79,Minella M.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
9.17,1.06,10.0,1.06,2012-09-01,28,Zheng J.,13.0,1.08,13.0,1.06,1,Azarenka V.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.62,2.27,1.53,2.37,2012-09-01,19,Vinci R.,1.85,2.46,1.69,2.33,14,Cibulkova D.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2.86,1.41,2.75,1.4,2012-09-01,27,Jankovic J.,3.45,1.46,3.15,1.42,2,Radwanska A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.05,9.61,1.05,11.0,2012-09-01,4,Williams S.,1.09,12.5,1.06,12.0,42,Makarova E.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.14,5.73,1.12,6.0,2012-09-01,12,Kirilenko M.,1.17,7.47,1.13,7.47,82,Hlavackova A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.55,2.42,1.53,2.37,2012-09-01,55,Pironkova T.,1.63,2.75,1.59,2.56,58,Soler Espinosa S.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
10.22,1.05,13.0,1.04,2012-09-01,67,Govortsova O.,13.0,1.08,12.0,1.07,6,Kerber A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.05,10.13,1.04,13.0,2012-09-01,10,Errani S.,1.08,13.0,1.08,10.75,143,Puchkova O.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2.78,1.43,2.75,1.4,2012-09-02,44,Stephens S.,3.05,1.54,2.7,1.54,13,Ivanovic A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.34,3.24,1.33,3.25,2012-09-02,7,Stosur S.,1.38,3.53,1.36,3.5,89,Robson L.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.18,4.75,1.16,5.0,2012-09-02,5,Kvitova P.,1.22,6.0,1.2,5.45,11,Bartoli M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.02,16.27,1.02,19.0,2012-09-03,1,Azarenka V.,1.03,26.85,1.02,24.0,73,Tatishvili A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7.07,1.09,8.0,1.08,2012-09-03,22,Petrova N.,9.3,1.13,7.83,1.12,3,Sharapova M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.28,3.61,1.28,3.75,2012-09-03,13,Ivanovic A.,1.33,3.95,1.31,3.93,55,Pironkova T.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
15.63,1.02,19.0,1.02,2012-09-03,82,Hlavackova A.,26.0,1.04,26.0,1.02,4,Williams S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4.15,1.22,4.33,1.22,2012-09-03,10,Errani S.,4.8,1.27,4.4,1.26,6,Kerber A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.37,3.08,1.36,3.25,2012-09-03,2,Radwanska A.,1.45,3.5,1.45,3.04,19,Vinci R.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,4.43,1.2,4.5,2012-09-04,1,Azarenka V.,1.25,5.7,1.22,5.09,7,Stosur S.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5.36,1.15,5.5,1.14,2012-09-05,11,Bartoli M.,6.3,1.19,5.53,1.19,3,Sharapova M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.75,2.06,1.72,2.1,2012-09-05,10,Errani S.,1.85,2.18,1.85,2.09,19,Vinci R.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10.0,1.05,11.0,1.05,2012-09-06,13,Ivanovic A.,13.0,1.09,11.5,1.07,4,Williams S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.43,2.81,1.4,2.87,2012-09-07,1,Azarenka V.,1.52,3.2,1.43,3.19,3,Sharapova M.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10.61,1.05,13.0,1.04,2012-09-07,10,Errani S.,13.5,1.09,11.0,1.07,4,Williams S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.19,4.65,1.18,4.5,2012-09-09,4,Williams S.,1.23,5.6,1.23,4.94,1,Azarenka V.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1.82,1.92,1.83,1.83,2012-09-10,127,Glatch A.,2.15,2.18,1.85,2.04,118,Malek T.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.3,1.59,2.25,1.57,2012-09-10,141,Beck An.,2.46,1.7,2.33,1.67,59,Oprandi R.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.59,1.28,3.75,1.25,2012-09-11,150,Riske A.,4.18,1.35,4.02,1.28,27,Wickmayer Y.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.33,3.23,1.28,3.5,2012-09-11,36,Barthel M.,1.45,3.7,1.33,3.58,72,Watson H.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.17,1.66,2.2,1.61,2012-09-11,147,Falconi I.,2.46,1.78,2.14,1.78,115,Oudin M.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.6,1.27,3.5,1.28,2012-09-11,234,Rampre P.,4.33,1.3,3.98,1.29,120,Larcherde Brito M.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.05,1.36,3.0,1.36,2012-09-11,165,Pegula J.,3.75,1.42,3.36,1.37,76,Martic P.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.41,2.82,1.44,2.62,2012-09-11,62,Zahlavova Strycova B.,1.5,3.8,1.38,3.3,206,Pelletier M.E.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.47,1.52,2.5,1.5,2012-09-11,90,Karatantcheva S.,2.67,1.63,2.5,1.59,52,Tatishvili A.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.66,2.18,1.61,2.2,2012-09-11,129,Davis L.,1.75,2.44,1.67,2.32,174,Dubois S.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.24,1.33,3.25,1.33,2012-09-11,185,Brengle M.,3.8,1.37,3.54,1.34,123,Mladenovic K.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.68,2.14,1.61,2.2,2012-09-11,113,Lucic M.,1.82,2.35,1.69,2.29,164,El Tabakh H.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.43,1.54,2.25,1.57,2012-09-12,186,Sanchez M.,2.7,1.62,2.63,1.54,60,Hradecka L.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.36,3.07,1.4,2.75,2012-09-12,42,Wozniak A.,1.45,3.53,1.34,3.53,81,Vesnina E.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.98,1.37,2.75,1.4,2012-09-12,180,Min G.,3.4,1.45,3.34,1.37,178,Bouchard E.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.68,1.26,3.75,1.25,2012-09-13,102,Flipkens K.,4.45,1.3,4.06,1.28,13,Cibulkova D.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
9.01,1.06,8.0,1.08,2012-09-12,234,Rampre P.,14.25,1.08,14.25,1.05,36,Barthel M.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3.51,1.29,3.5,1.28,2012-09-12,129,Davis L.,4.2,1.35,3.85,1.31,27,Wickmayer Y.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.55,2.4,1.5,2.5,2012-09-12,141,Beck An.,1.62,2.88,1.56,2.62,123,Mladenovic K.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.05,1.73,2.1,1.66,2012-09-13,62,Zahlavova Strycova B.,2.3,1.85,2.25,1.73,118,Malek T.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.99,1.78,2.0,1.72,2012-09-13,76,Martic P.,2.1,2.0,2.09,1.83,52,Tatishvili A.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.4,2.87,1.36,3.0,2012-09-13,102,Flipkens K.,1.49,3.45,1.49,2.82,113,Lucic M.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.96,1.8,2.0,1.72,2012-09-14,178,Bouchard E.,2.16,1.95,2.07,1.85,60,Hradecka L.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4.68,1.18,4.5,1.18,2012-09-14,115,Oudin M.,5.25,1.21,5.09,1.21,42,Wozniak A.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4.56,1.19,4.33,1.2,2012-09-14,62,Zahlavova Strycova B.,5.6,1.25,5.37,1.2,36,Barthel M.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.27,1.61,2.25,1.57,2012-09-14,102,Flipkens K.,2.52,1.7,2.46,1.63,52,Tatishvili A.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.22,1.64,2.1,1.66,2012-09-15,115,Oudin M.,2.44,1.7,2.38,1.67,123,Mladenovic K.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.06,1.73,2.0,1.72,2012-09-15,60,Hradecka L.,2.26,1.8,2.26,1.73,129,Davis L.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.3,3.42,1.28,3.5,2012-09-15,36,Barthel M.,1.4,4.3,1.34,3.62,102,Flipkens K.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.65,2.19,1.66,2.1,2012-09-15,60,Hradecka L.,1.72,2.46,1.72,2.27,123,Mladenovic K.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2.02,1.77,2.1,1.72,2012-09-16,60,Hradecka L.,2.3,1.87,2.09,1.85,102,Flipkens K.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.52,2.5,1.4,2.75,2012-09-10,368,Sharipova S.,1.75,2.85,1.53,2.67,585,Ekshibarova V.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.59,1.28,3.5,1.28,2012-09-10,112,Torro Flor M.T.,5.1,1.33,3.7,1.32,40,Radwanska U.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.81,1.94,1.83,1.83,2012-09-10,91,Arruabarrena-Vecino L.,2.05,2.25,1.81,2.09,103,Cepelova J.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.72,2.06,1.66,2.1,2012-09-10,117,Gajdosova J.,1.83,2.25,1.83,2.07,89,Panova A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.25,3.81,1.18,4.5,2012-09-10,49,Cornet A.,1.3,4.5,1.27,4.17,96,Bratchikova N.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.09,1.71,2.2,1.61,2012-09-11,369,Abduraimova N.,2.46,1.85,2.23,1.72,393,Diatchenko V.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.2,4.4,1.18,4.5,2012-09-11,64,Jovanovski B.,1.25,5.4,1.19,5.22,126,Pfizenmaier D.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.51,2.5,1.44,2.62,2012-09-11,138,Feuerstein C.,1.59,2.72,1.59,2.49,133,Birnerova E.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.31,3.39,1.28,3.5,2012-09-11,122,Doi M.,1.37,3.9,1.31,3.74,104,Cohen J.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.17,1.66,2.1,1.66,2012-09-11,198,Bychkova E.,2.4,1.73,2.32,1.67,85,Cadantu A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.58,2.33,1.61,2.2,2012-09-11,87,Begu I.,1.67,2.7,1.52,2.7,155,Amanmuradova A.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.57,1.28,3.75,1.25,2012-09-11,107,Tsurenko L.,4.33,1.33,3.59,1.33,261,Chakvetadze A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.71,2.08,1.66,2.1,2012-09-11,77,Voskoboeva G.,1.9,2.25,1.71,2.24,175,Dolonc V.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.62,2.23,1.57,2.25,2012-09-11,47,Niculescu M.,1.71,2.55,1.57,2.55,135,Knapp K.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.46,1.29,3.5,1.28,2012-09-11,183,Vekic D.,4.1,1.39,3.21,1.39,54,Rybarikova M.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.28,1.6,2.25,1.57,2012-09-11,161,Puig M.,2.47,1.73,2.47,1.6,101,Daniilidou E.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.23,4.01,1.2,4.33,2012-09-12,85,Cadantu A.,1.27,4.7,1.27,4.26,368,Sharipova S.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4.69,1.18,4.5,1.18,2012-09-12,393,Diatchenko V.,7.0,1.22,5.08,1.21,40,Radwanska U.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.82,1.41,2.75,1.4,2012-09-12,133,Birnerova E.,3.05,1.5,3.01,1.44,135,Knapp K.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.64,2.19,1.66,2.1,2012-09-12,49,Cornet A.,1.75,2.3,1.7,2.29,87,Begu I.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.81,1.94,1.8,1.9,2012-09-12,89,Panova A.,1.88,2.18,1.88,2.02,122,Doi M.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.72,2.06,1.72,2.0,2012-09-12,91,Arruabarrena-Vecino L.,1.8,2.26,1.72,2.25,183,Vekic D.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.38,1.56,2.5,1.5,2012-09-12,77,Voskoboeva G.,2.75,1.67,2.48,1.61,261,Chakvetadze A.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.43,1.54,2.37,1.53,2012-09-12,101,Daniilidou E.,2.92,1.62,2.54,1.58,64,Jovanovski B.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.31,3.35,1.33,3.25,2012-09-13,40,Radwanska U.,1.4,4.55,1.33,3.75,89,Panova A.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.66,2.17,1.57,2.25,2012-09-13,77,Voskoboeva G.,1.73,2.28,1.73,2.26,87,Begu I.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.03,1.74,2.0,1.72,2012-09-13,133,Birnerova E.,2.23,1.83,2.18,1.78,85,Cadantu A.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.61,2.24,1.61,2.2,2012-09-13,64,Jovanovski B.,1.7,2.6,1.6,2.54,183,Vekic D.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.34,3.14,1.33,3.25,2012-09-14,183,Vekic D.,1.4,3.5,1.37,3.41,133,Birnerova E.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.55,2.41,1.5,2.5,2012-09-14,40,Radwanska U.,1.65,2.66,1.56,2.64,87,Begu I.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.64,2.2,1.57,2.25,2012-09-15,87,Begu I.,1.7,2.56,1.65,2.41,183,Vekic D.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2.1,1.7,2.1,1.66,2012-09-17,60,Babos T.,2.4,1.83,2.07,1.83,58,Jovanovski B.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.28,1.61,2.25,1.57,2012-09-17,66,Minella M.,2.62,1.7,2.52,1.58,82,Parmentier P.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.42,1.3,3.5,1.28,2012-09-17,111,Torro Flor M.T.,4.45,1.36,3.42,1.36,74,Robson L.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.16,4.94,1.16,5.0,2012-09-17,43,Scheepers C.,1.21,6.22,1.15,6.22,175,Wang Q.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.36,1.56,2.25,1.57,2012-09-18,81,Panova A.,2.95,1.65,2.57,1.56,48,Cornet A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.35,3.09,1.36,3.0,2012-09-18,39,Radwanska U.,1.4,3.8,1.35,3.46,92,Czink M.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4.18,1.21,4.5,1.18,2012-09-18,94,Bratchikova N.,5.1,1.25,4.75,1.22,53,Hsieh S.W.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.11,6.44,1.1,7.0,2012-09-18,30,Cirstea S.,1.13,8.2,1.13,6.94,297,Hu Y.Y.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.69,2.11,1.66,2.1,2012-09-18,46,Niculescu M.,1.8,2.25,1.75,2.18,88,Johansson M.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.2,1.33,3.0,1.36,2012-09-18,250,Luangnam N.,3.5,1.4,3.29,1.38,117,Gajdosova J.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.44,1.3,3.5,1.28,2012-09-18,83,Morita A.,4.1,1.34,3.7,1.32,47,Peng S.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6.23,1.11,7.0,1.1,2012-09-18,129,Chang K.C.,8.8,1.13,7.13,1.13,10,Bartoli M.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.87,1.4,3.25,1.33,2012-09-18,292,Diyas Z.,3.35,1.46,2.98,1.44,54,Govortsova O.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.35,3.15,1.33,3.25,2012-09-18,149,Zheng S.,1.44,3.6,1.38,3.26,102,Cohen J.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.56,1.28,3.5,1.28,2012-09-18,96,Chan Y.J.,4.45,1.33,3.94,1.29,22,Zheng J.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.14,1.68,2.1,1.66,2012-09-18,154,Duan Y.Y.,2.4,1.83,2.4,1.63,212,Kumkhum L.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.71,2.09,1.61,2.2,2012-09-19,54,Govortsova O.,1.91,2.25,1.72,2.24,48,Cornet A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.64,2.19,1.61,2.2,2012-09-19,43,Scheepers C.,1.71,2.34,1.71,2.27,58,Jovanovski B.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
